"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
17965150994958436,17841400074692954,paulistao,Paulistão,"CALCULADORA NA MÃO! 🔢🔍✍️
Hora de fazer as contas para a classificação do Ituano na #SérieC!
#PaulistasEmCampo",0,"08/29/2025 11:00",https://www.instagram.com/p/DN8nBeNkztJ/,"Carrossel do Instagram",,Total,67857,20924,610,3,0,5,11
18318528577213464,17841400074692954,paulistao,Paulistão,"BI-BI, TEM CUPOM VINDO AÍ! 🚌
O @clubegiro.oficial, parceiro oficial do Paulista Sub-23 Segunda Divisão Sicredi, quer que o fanático e a fanática por futebol também viaje com @viacaocometa.oficial. Coloque o cupom GOLDOGIRO20 para garantir seu desconto. Link nos stories.
#Bezinha #ClubeGiro",0,"08/29/2025 10:00",https://www.instagram.com/p/DN8gFh2jysO/,"Imagem do Instagram",,Total,67901,27649,86,20,0,3,12
17950135706882710,17841400074692954,paulistao,Paulistão,"ABRINDO AS OITAVAS!
O União São João saiu atrás no placar, mas agora recebe o Noroeste para tentar reverter em casa!
#CopaPaulistaSicredi",0,"08/29/2025 08:00",https://www.instagram.com/p/DN8Sbh7E2ba/,"Imagem do Instagram",,Total,30220,8784,164,9,0,44,3
18059303045585976,17841400074692954,paulistao,Paulistão,"PORTÕES FECHADOS!
O futebol de crianças deve ser sinônimo de aprendizado, convivência, diversão e alegria. Quando atitudes de torcedores ameaçam este ambiente, precisamos agir.
Por causa do mau comportamento dos adultos, as crianças do Paulista Sub-11 e Sub-12 jogarão com portões fechados por duas rodadas. A medida, em caráter educativo, é uma decisão da Federação Paulista de Futebol por recomendação do Tribunal de Justiça Desportiva do Futebol Paulista, em decorrência do crescente número de casos de violência, hostilidade e até ofensas racistas e homofóbicas contra as crianças.
#MenosÓdioMaisFutebol #FPF #CategoriasDeBase",0,"08/29/2025 05:43",https://www.instagram.com/p/DN8HoIMjS-B/,"Carrossel do Instagram",,Total,2969913,1160839,32629,15963,638,1385,1375
18105234922572230,17841400074692954,paulistao,Paulistão,"CHOOSE YOUR TEAM! 🎮⚽
Feliz Dia Internacional do Gamer para todos os amantes dos jogos - de futebol e de videogame!
#FutebolPaulista #DiaInternacionalDoGamer",0,"08/29/2025 05:00",https://www.instagram.com/p/DN79xpAABZe/,"Imagem do Instagram",,Total,33939,12845,690,7,0,18,8
17872055175328646,17841400074692954,paulistao,Paulistão,"71 ANOS DO WLADIMIR!
Feliz aniversário para o jogador que mais atuou com a camisa do Corinthians, o tetracampeão paulista @wladimir.oficial!
#FutebolPaulista #Aniversário",0,"08/29/2025 04:00",https://www.instagram.com/p/DN73A6sjlnq/,"Carrossel do Instagram",,Total,46523,10994,850,13,0,4,7
18075881999000028,17841400074692954,paulistao,Paulistão,"PARA DEFINIR QUEM AVANÇA!
Bora para os jogos de volta das oitavas de final da #CopaPaulistaSicredi!",0,"08/28/2025 16:00",https://www.instagram.com/p/DN6ki0Oj2aL/,"Imagem do Instagram",,Total,61589,28194,713,28,6,17,7
18089928889773643,17841400074692954,paulistao,Paulistão,"TIMÃO 100% NA @copadobrasilcbf! 😎🌟
Mais uma partida e mais uma vitória do Corinthians!
#PaulistasEmCampo",0,"08/28/2025 15:00",https://www.instagram.com/p/DN6dwmnji1z/,"Imagem do Instagram",,Total,103854,49049,5737,450,1,33,82
17942683356023913,17841400074692954,paulistao,Paulistão,"FLACO NA SELEÇÃO PELA PRIMEIRA VEZ! 🇦🇷⚽
O argentino do Palmeiras tá jogando MUITA bola e vai ter sua primeira chance na @afaseleccion!
#PaulistasEmCampo #FlacoLopez #Palmeiras",0,"08/28/2025 13:00",https://www.instagram.com/p/DN6P1zUkX1k/,"Imagem do Instagram",,Total,334037,149263,22285,433,32,97,121
18028540268710353,17841400074692954,paulistao,Paulistão,"ARRIBA, FLACO! ⚽🔥
Tem argentino subindo na lista dos maiores goleadores do Allianz Parque... 👀
#PaulistasEmCampo #Palmeiras",0,"08/28/2025 11:00",https://www.instagram.com/p/DN6CM0AEz4g/,"Imagem do Instagram",,Total,143083,77565,2532,18,0,19,21
