Título do vídeo,Link para o vídeo,Hora da publicação,Visualizações do vídeo,Curtidas,Comentários,Compartilhamentos,Adicionar aos Favoritos
QUE FESTA LINDA! 🌟😍 Se liga no show de drones que rolou antes da bola rolar! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7615047170122681616,2026/03/09 00:33:23,1922,140,4,7,4
GOL DO TIGRE! O Novorizontino empata o jogo e diminui a desvantagem no agregado! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7615047117387615489,2026/03/09 00:32:54,8690,127,2,2,2
"VOCÊ NÃO ESTÁ SOZINHA! Perto do minuto 18 da final do Paulistão Casas Bahia, foi exibida a mensagem no placar com o número da Central de Atendimento à Mulher. Denuncie a violência contra a mulher, ligue 180! #PaulistãoCasasBahia #DiaInternacionalDaMulher",https://www.tiktok.com/@paulistao/video/7615046940933278993,2026/03/09 00:32:18,5163,119,5,0,2
GOOOOOOL! É DO VERDÃO! 🟢⚪️ Murilo abre o placar na grande decisão! #PaulistãoCasasBahia #Palmeiras,https://www.tiktok.com/@paulistao/video/7615046769121987856,2026/03/09 00:31:42,3407,170,1,4,2
O PALMEIRAS AUMENTA A VANTAGEM! Murilo coloca o Palmeiras na frente do placar em Novo Horizonte! #PaulistãoCasasBahia #Palmeiras #Betano,https://www.tiktok.com/@paulistao/video/7615046552683400465,2026/03/09 00:30:53,1937,98,2,0,0
"DEU TV! 📺 Rolou o último toss do #PaulistãoCasasBahia: na finalíssima, quem ganhou foi a televisão, corre para garantir seu desconto na loja!",https://www.tiktok.com/@paulistao/video/7615046274202619152,2026/03/09 00:29:52,1422,115,2,6,1
"AÇÃO DO DIA INTERNACIONAL DA MULHER! Somente meninas entraram em campo com atletas e arbitragem na final do #PaulistãoCasasBahia! Além disso, algumas utilizaram camisetas desenvolvidas em parceria com a marca Peita com frases que valorizam o protagonismo feminino no esporte!",https://www.tiktok.com/@paulistao/video/7615022401897630987,2026/03/08 23:38:14,1890,72,2,0,5
Vem dar uma olhada no vestiário do Verdão antes da grande final! 🐷✅ 📷 Rebeca Reis/Ag.Paulistão/ @suafotonojogo #PaulistãoCasasBahia #Palmeiras,https://www.tiktok.com/@paulistao/video/7615016891580419339,2026/03/08 23:08:03,1210,62,1,0,0
Os bastidores do vestiário do Tigre para a grande final! 🤩 📷 Jhony Inácio/Ag. Paulistão/ @suafotonojogo #PaulistãoCasasBahia #Novorizontino,https://www.tiktok.com/@paulistao/video/7615012866202062091,2026/03/08 23:05:26,771,27,2,0,1
A CHEGADA DO VERDÃO! 🟢⚪️ O Palmeiras já está no Jorjão pra grande decisão do #PaulistãoCasasBahia!,https://www.tiktok.com/@paulistao/video/7615008094380117259,2026/03/08 22:56:48,1005,75,2,2,2
NOVO HORIZONTE ESTÁ EM FESTA! É DIA DE DECISÃO DO PAULISTÃO CASAS BAHIA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7615007975823920440,2026/03/08 22:46:03,886,33,3,0,1
O Tigre e a torcida do Novorizontino estão prontos para a decisão de logo mais! 🐯🥁 #PaulistãoCasasBahia #Novorizontino,https://www.tiktok.com/@paulistao/video/7615003484773027128,2026/03/08 22:45:36,867,39,1,1,0
Festa linda da torcida do Novorizontino! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7615007721749777676,2026/03/08 22:45:31,841,27,3,2,3
Você não sabia que precisava ver o cachorro robô do Novorizontino até ver o cachorro robô do Novorizontino! 🤣🤣🤣 #PaulistãoCasasBahia #Novorizontino,https://www.tiktok.com/@paulistao/video/7615007992366255416,2026/03/08 22:44:56,635,20,3,0,1
A base vem forte! 🟡⚫️ #PaulistãoCasasBahia #Novorizontino,https://www.tiktok.com/@paulistao/video/7615002870282325304,2026/03/08 22:44:40,700,42,2,0,1
A EMOÇÃO DE ESTAR NA FINAL DO PAULISTÃO CASAS BAHIA! 🥺🥰 #Novorizontino #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7615001713417751820,2026/03/08 22:29:34,1746,52,2,0,3
"É POR TI, GRÊMIO! 🐯🔥 Que recepção da torcida do Novorizontino no Jorjão para a final do #PaulistãoCasasBahia!",https://www.tiktok.com/@paulistao/video/7614999466621357368,2026/03/08 22:24:20,1068,60,3,4,3
ESQUENTA! A torcida do Novorizontino já está no clima da decisão!  #PaulistãoCasasBahia #Novorizontino ,https://www.tiktok.com/@paulistao/video/7614965015720021269,2026/03/08 19:13:49,6372,189,3,9,1
"É DIA DE DECISÃO E O ROBSON DEIXOU O SEU RECADO PARA A TORCIDA DO NOVORIZONTINO! 🚨 Assista à final do Paulistão Casas Bahia às 20h30 AO VIVO Na Record, Cazé TV, TNT e HBO Max! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7614925554587946252,2026/03/08 17:00:22,1085,80,1,0,0
ELES CONHECEM O CAMINHO DO GOL! VEM VER OS GOLS DA DUPLA FLACO ROQUE NO PAULISTÃO CASAS BAHIA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7614854233443126540,2026/03/08 14:00:22,4469,267,5,0,7
"VOVÔ BABÃO! 🤣🥰 A conquista do título inédito pro Novorizontino seria especial, principalmente, pra Enderson Moreira! Momento de muita fofura por aqui, ok? 😍 #PaulistãoCasasBahia #Novorizontino 🚨 A DECISÃO É HOJE (8), ÀS 20H30, AO VIVO NA RECORD, CAZÉTV, TNT SPORTS E HBO MAX!",https://www.tiktok.com/@paulistao/video/7614853872028323084,2026/03/08 13:00:25,520,29,2,0,0
"JÁ IMAGINOU COMO É DENTRO DO VESTIÁRIO DOS JOGADORES? 👀 É aqui que os atletas do Novorizontino vão estar antes da grande decisão do Paulistão Casas Bahia! 🚨 HOJE É A GRANDE FINAL! Assista ao vivo às 20h30 na Record, Cazé TV, TNT e HBO Max! #PaulistãoCasasBahia #POV #RayBanMeta",https://www.tiktok.com/@paulistao/video/7614853565424618763,2026/03/08 12:30:22,12378,631,6,2,13
"1% DE CHANCE, 99% DE FÉ! 💙 Após sair perdendo por 3 a 0, o Monte Azul foi buscar o empate fora de casa contra o Ituano e garantiu de forma heróica a permanência no #PaulistãoA2Rivalo.",https://www.tiktok.com/@paulistao/video/7614635048678984972,2026/03/07 22:45:21,9417,368,4,6,7
"GAMEPLAY DE CARRINHO DE GRAMA? 🛺🤣 Vem ver o ponto de vista do Thiaguinho na hora de cortar a grama do Jorjão! 👀 Domingo é dia de FINAL do Paulistão Casas Bahia! AO VIVO às 20h30 na Record, Cazé TV, TNT E HBO Max! #PaulistãoCasasBahia #POV #RayBanMeta",https://www.tiktok.com/@paulistao/video/7614544114033380664,2026/03/07 16:00:21,4753,197,4,0,1
"""Todos os dias que eu coloco a camisa para treinar é um sonho realizado"" 🐯💚 Decisivo, goleador, e além disso, nas suas próprias palavras, um cara tranquilo. Assista ao vídeo completo no YouTube do @paulistao e entenda mais sobre quem é Vitor Roque! #PaulistãoCasasBahia #PelasLentesDoPaulistão",https://www.tiktok.com/@paulistao/video/7614528660879494456,2026/03/07 15:00:23,2673,365,3,5,13
"11 ANOS DEPOIS... 😮‍💨 Enderson Moreira tá vivendo novamente um #PaulistãoCasasBahia, agora com a melhor campanha e chance de título! 🤩 Será que vem aí? 👀 #Novorizontino 🚨 A DECISÃO É AMANHÃ (8), ÀS 20H30, AO VIVO NA RECORD, CAZÉTV, TNT SPORTS E HBO MAX!",https://www.tiktok.com/@paulistao/video/7614513175488204088,2026/03/07 14:00:22,2242,106,3,1,3
"FAZ O M! ⚽️🔥 Um dos artilheiros do campeonato, Macário deixou sua marca no Paulistão A2 Rivalo. #DestaqueRivalo #PaulistãoA2Rivalo",https://www.tiktok.com/@paulistao/video/7614497727665147192,2026/03/07 13:00:23,1654,63,0,0,1
COMO É DISPUTAR UMA FINAL DE CAMPEONATO? 🧐🔥 Já imaginou ser Gustavo Gómez por um dia? O capitão do Verdão tentou explicar a sensação de lutar por títulos no Palmeiras! #PaulistãoCasasBahia #Palmeiras,https://www.tiktok.com/@paulistao/video/7614266822367530251,2026/03/06 23:00:22,33644,3107,42,28,104
O PIT STOP OBRIGATÓRIO ANTES DO JOGO NO JORJÃO! 🐯 Vem ver como é por dentro da lojinha do Novorizontino na porta do estádio! #PaulistãoCasasBahia #POV #RayBanMeta,https://www.tiktok.com/@paulistao/video/7614250604445076747,2026/03/06 21:30:21,2063,117,4,0,4
"A DUPLA RORÔ TEM ENTROSAMENTO DENTRO E FORA DE CAMPO! DOMINGO É DIA DE DECISÃO, ÀS 20H30, AO VIVO NA RECORD, CAZÉTV, TNT SPORTS E HBO MAX! #PaulistãoCasasBahia #Novorizontino",https://www.tiktok.com/@paulistao/video/7614241312308464907,2026/03/06 21:00:24,1794,97,1,1,6
AQUELE CORTE QUE VALE 3 PONTOS! 💪🔥 Iranildo deixou tudo em campo pra garantir a 6ª vitória seguida do Lemense no #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7614227111296978187,2026/03/06 19:30:21,2245,47,1,0,0
QUAL É A SUA HISTÓRIA MAIS MARCANTE COM O PALMEIRAS? A gente ouviu a torcida em Barueri e agora queremos saber de você! Deixe aqui nos comentários seu momento mais marcante torcendo para o Verdão 🐷💚 #PaulistãosCasasBahia #Palmeiras #Sil ,https://www.tiktok.com/@paulistao/video/7614212393274641671,2026/03/06 18:32:58,695,62,1,0,2
"MOMENTOS ESPECIAIS! 💭 Enderson Moreira, técnico do Novorizontino, relembrou jogos importantes do Tigre no #PaulistãoCasasBahia! E um deles foi uma goleada pra cima do Palmeiras, adversário da final! 🤩🔥 #Novorizontino 🚨 A DECISÃO É DOMINGO (8), ÀS 20H30, AO VIVO NA RECORD, CAZÉTV, TNT SPORTS E HBO MAX!",https://www.tiktok.com/@paulistao/video/7614173012065111352,2026/03/06 16:00:21,1263,55,1,0,4
"OS GOLS DA DUPLA RORÔ NO PAULISTÃO CASAS BAHIA! São 12 gols dessas feras. Sete para Robson e cinco para Rômulo. Que entrosamento, hein?! #PaulistãoCasasBahia #Novorizontino",https://www.tiktok.com/@paulistao/video/7614157557057342731,2026/03/06 15:00:23,1170,34,1,1,0
FOI DALI MESMO! 🎯🔥 Vocês votaram e o gol de Romarinho foi eleito o Golaço da 14ª rodada do #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7614151105303416076,2026/03/06 14:35:21,1180,49,1,0,1
"QUE TAPA! 😮‍💨🤌 Michael Paulista fez esse golaço na vitória do São José sobre o Sertãozinho por 2 a 1, pela 1ª rodada da segunda fase do #PaulistãoA2Rivalo.",https://www.tiktok.com/@paulistao/video/7617869758293183760,2026/03/16 15:05:23,4268,117,0,1,2
"QUE TAPA! 😮‍💨🤌 Michael Paulista fez esse golaço na vitória do São José sobre o Sertãozinho por 2 a 1, pela 1ª rodada da segunda fase do #PaulistãoA2Rivalo.",https://www.tiktok.com/@paulistao/video/7617868468494290192,2026/03/16 15:00:23,1724,69,1,0,1
GABIGOL EMPATA PARA O SANTOS! 💪 O camisa 9 faz o primeiro do Peixão no #ClássicoAlvinegro! #PaulistasEmCampo #Santos,https://www.tiktok.com/@paulistao/video/7617583227754040583,2026/03/15 20:33:27,9189,462,2,4,13
SÓ DEFESAÇA! 🧤 Se liga em algumas defesas do paredão do Peixe na primeira etapa do #ClássicoAlvinegro pelo @brasileirao! #PaulistasEmCampo,https://www.tiktok.com/@paulistao/video/7617558293212351800,2026/03/15 20:21:31,1722,68,2,0,3
O TIMÃO ABRE O PLACAR! 👉😤👈 Memphis volta a marcar e o Corinthians sai na frente na Vila Belmiro! #PaulistasEmCampo #Corinthians,https://www.tiktok.com/@paulistao/video/7617572645629988113,2026/03/15 19:53:35,22138,1368,12,24,35
AQUI NASCEM LENDAS! 🔥 Se liga no bandeirão da torcida do Santos antes do #ClássicoAlvinegro! #PaulistasEmCampo #Santos,https://www.tiktok.com/@paulistao/video/7617572140233133319,2026/03/15 19:50:27,30391,1996,89,83,71
EQUIPES EM CAMPO! 🤩 Daqui a pouco a bola rola no Clássico Alvinegro pelo @brasileirao! #PaulistasEmCampo #Santos #Corinthians,https://www.tiktok.com/@paulistao/video/7617544491125263672,2026/03/15 19:49:50,1008,64,1,0,1
EQUIPES NO AQUECIMENTO! 🔥 Daqui a pouco tem Clássico Alvinegro na Vila Belmiro pelo @brasileirao! Quem vence hoje? #PaulistasEmCampo,https://www.tiktok.com/@paulistao/video/7617561566744988944,2026/03/15 19:09:31,3698,150,2,0,3
"O CAMISA 10 AINDA EXISTE! 🔟🔥 Yohan Marcellus é o grande destaque da Portuguesa Santista, lidera a artilharia do Paulistão A3 Rivalo e é o tipo de jogador que faz valer o ingresso da torcida da Briosa! Quem não conhece, tá sem internet…#DestaqueRivalo #PaulistaoA3Rivalo",https://www.tiktok.com/@paulistao/video/7617111226820070667,2026/03/14 15:00:21,932,31,2,5,3
DE PRIMEIRA SEM DEIXAR CAIR! 🔥 Vocês decidiram e o gol de Pedro Arthur foi eleito o Golaço da 15ª rodada do #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7616813912264133899,2026/03/13 20:00:23,164,5,1,0,0
POR TRÁS DO PALCO! 🤩 Vem ver como foram as gravações com os premiados do Paulistão Casas Bahia 2026!  #Premiação #PaulistãoCasasBahia #Sil ,https://www.tiktok.com/@paulistao/video/7616809357656739092,2026/03/13 18:30:39,5450,214,2,2,7
"🎶O importante é que emoções eu vivi🎶 E quantas emoções o Abel Ferreira viveu, hein?! #PaulistãoCasasBahia #AbelFerreira",https://www.tiktok.com/@paulistao/video/7616709569909116216,2026/03/13 13:00:25,132,6,2,1,0
"QUE ORGULHO, MATHEUS BIANQUI! O Novorizontino fez história no Paulistão Casas Bahia! #PaulistãoCasasBahia #Novorizontino",https://www.tiktok.com/@paulistao/video/7616492360414891272,2026/03/12 22:00:21,5804,283,3,0,4
"MÃOS DE PEDRA! 🧱🧤 Capellari fechou o gol no empate do Desportivo Brasil sobre o Catanduva por 0 a 0, pela 13ª rodada do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7616476893528722709,2026/03/12 21:00:24,5758,156,3,1,2
"MUITO ORGULHO! ❤️💚 João Vitor, lateral-direito da Portuguesa e da Seleção do #PaulistãoCasasBahia, falou sobre a sensação de defender a camisa da Lusa e dedicou o prêmio para pessoas especiais!  #Premiação",https://www.tiktok.com/@paulistao/video/7616440794458656008,2026/03/12 18:40:25,3374,85,1,0,2
O CAPITÃO GUSTAVO GÓMEZ VIVEU MUITAS EMOÇÕES NO PAULISTÃO CASAS BAHIA! #PaulistãoCasasBahia #Palmeiras,https://www.tiktok.com/@paulistao/video/7616429956549102864,2026/03/12 17:58:15,15375,2453,49,68,89
"ELE É O ARCO E A FLECHA! 🏹 Yohan Marcellus foi autor de mais um gol da vitória da Portuguesa Santista, dessa vez sobre o Rio Preto por 1 a 0. A Briosa segue líder do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7616394454806662421,2026/03/12 15:40:20,5914,186,3,5,4
A REVELAÇÃO É DO TIMÃO! 🌟 André falou um pouco da importância desse reconhecimento individual na #Premiação do #PaulistãoCasasBahia!,https://www.tiktok.com/@paulistao/video/7616145112367942930,2026/03/11 23:33:05,2211,90,1,1,1
"EL CAPITÁN! 🫡🌟 Tirando todas as fotos enquanto te temos no Paulistão Casas Bahia, Gómez 📸 #PaulistãoCasasBahia #Palmeiras #GustavoGomez",https://www.tiktok.com/@paulistao/video/7616129254329240833,2026/03/11 22:32:29,6566,660,10,9,24
Ele vem para 𝒊𝒔𝒔𝒐. Vitor Hugo Roque Ferreira. 🐯❕ #PaulistãoCasasBahia #Palmeiras #VitorRoque ,https://www.tiktok.com/@paulistao/video/7616113241931910418,2026/03/11 21:29:19,2546,177,1,4,11
𝒕𝒓𝒚𝒊𝒏’ 𝒕𝒐 𝒃𝒆 𝒘𝒉𝒂𝒕 𝒉𝒆’𝒔 𝒅𝒆𝒔𝒕𝒊𝒏𝒆𝒅 𝒕𝒐 𝒃𝒆 🌟😮‍💨 Todo o estilo do craque do Paulistão Casas Bahia! #PaulistãoCasasBahia #Palmeiras #FlacoLopez,https://www.tiktok.com/@paulistao/video/7616093837592644865,2026/03/11 20:15:00,2404,170,3,25,13
O TÍTULO VEM PARA COROAR O TRABALHO! 👑 E o Abel tá cheio de coroas na estante!  #PaulistãoCasasBahia #Palmeiras #AbelFerreira  ,https://www.tiktok.com/@paulistao/video/7616076780490870024,2026/03/11 19:07:48,1951,150,0,2,7
"O melhor técnico do @paulistao tem cabeça fria e coração quente! Senhoras e senhores, Abel Ferreira!💚🤍 #PaulistãoCasasBahia ",https://www.tiktok.com/@paulistao/video/7616046912982043905,2026/03/11 17:12:45,2778,330,8,9,11
"O LOBATO NÃO SABE BRINCAR! 😮‍💨🤌 Olha a pintura que o 9 do Colorado Caieras fez na vitória sobre o Lemense por 2 a 1, pela 9ª rodada do #PaulistãoA4Rivalo.",https://www.tiktok.com/@paulistao/video/7616013570807008568,2026/03/11 15:30:20,4758,75,1,5,2
É DIFÍCIL FERIR O TIGRÃO! 🐅🔥 O Marília venceu mais uma vez sem sofrer gols e segue como a melhor defesa do #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7616009658729319691,2026/03/11 15:00:24,4645,123,1,1,3
"FOI DALI MESMO! 🚀🎯 O Rafael Costa não pensou duas vezes e soltou a bomba na vitória do União São João sobre o Catanduva por 2 a 0, pela 12ª rodada do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7616005241779113227,2026/03/11 14:30:21,2239,75,1,0,2
"ELE FEZ DE NOVO! 🤣 Maceió garantiu a Portuguesa na quarta fase da Copa do Brasil com a cobrança de pênalti surpresa! 😱 Vai virar marca registrada, hein, @e.maceio19! #PaulistasEmCampo 🎥 @portuguesaoficial",https://www.tiktok.com/@paulistao/video/7615799369937325368,2026/03/11 01:11:30,10289,214,5,9,3
ABEL CANTANDO ROBERTO CARLOS? 🤩🎶 Será que o técnico do Verdão aprovou a aparição dele no vídeo da Premiação do #PaulistãoCasasBahia? #Premiação,https://www.tiktok.com/@paulistao/video/7615782438656085256,2026/03/11 00:05:33,7500,311,1,1,4
POR TRÁS DAS CÂMERAS! Vem conferir um pouquinho dos bastidores do Ensaio dos Campeões 🐷🏆📸 #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7615740312308436244,2026/03/10 21:22:21,6542,633,8,10,22
"QUE VOLEIO FOI ESSE!? 🔥 Alef Leite marcou o gol da vitória do Rio Preto sobre o XV de Jaú por 1 a 0, pela 12ª rodada do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7615703829266402616,2026/03/10 19:30:21,5435,89,2,0,4
O ZAGUEIRO DO TIGRE!  O Dantas marcou presença da Seleção do #PaulistãoCasasBahia e falou um pouco da sua relação com o Novorizontino!  #Premiação,https://www.tiktok.com/@paulistao/video/7615698284874566919,2026/03/10 18:38:59,1384,61,1,0,4
"O PRIMEIRO TROFÉU DO MARLON NO PALMEIRAS! E, de acordo com ele, o primeiro de muitos! 🤩 #PaulistãoCasasBahia #Premiação ",https://www.tiktok.com/@paulistao/video/7615688625472163080,2026/03/10 18:01:30,2371,207,4,2,6
"QUE RECURSO DO GOLEIRÃO! 🔥🧤 A bola desviou, mas o Lee não desistiu e salvou o Paulista na vitória sobre o União Suzano por 2 a 0, na 12ª rodada do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7615648008415300876,2026/03/10 16:00:21,63966,4871,29,449,224
"O anel de Craque 7KBet ficou um ABSURDO pô!! LINDO DEMAIS, NÉ FLACO LÓPEZ?! 😍💎 #PaulistaoCasasBahia",https://www.tiktok.com/@paulistao/video/7615651030499413264,2026/03/10 15:36:21,821,38,0,0,0
"JOGADA ENSAIADA OU ORQUESTRADA? 😅 O Iury chamou e o Daniel Baiano atendeu pra pisar na área e cravar um dos gols da vitória do Barretos sobre o Araçatuba por 2 a 1, resultado que coloca o Touro do Vale na liderança do #PaulistãoA4Rivalo.",https://www.tiktok.com/@paulistao/video/7615642527164681528,2026/03/10 15:30:21,3146,144,1,0,2
Fanaticão 🤝 Melhor técnico do Paulistão Casas Bahia 2026 🤩,https://www.tiktok.com/@paulistao/video/7615642501671603512,2026/03/10 15:23:36,2925,123,1,0,4
TA NA ESTICA! Até o Tigrinho reparou que o Marlinho está na estica para a Premiação do Paulistão Casas Bahia 😎😂 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7615642352035695928,2026/03/10 15:21:28,2930,228,3,0,7
"A adm tentou mostrar o look do Carlos Miguel na câmera 1, mas só cabe na 0,5… 🤣🤣🤣 o goleirão do Palmeiras tá na estica! 🤩 #PaulistãoCasasBahia #Palmeiras",https://www.tiktok.com/@paulistao/video/7615642257697410360,2026/03/10 15:19:21,106624,1925,42,49,70
ABEL CANTANDO ROBERTO CARLOS? 🤩🎶 Será que o técnico do Verdão aprovou a aparição dele no vídeo da Premiação do #PaulistãoCasasBahia? #Premiação,https://www.tiktok.com/@paulistao/video/7615642176835390732,2026/03/10 15:15:51,28235,1298,20,18,41
O PRIMEIRO TÍTULO DO TIGRINHO NO PALMEIRAS! O Vitor Roque saiu desse Paulistão Casas Bahia campeão e premiado! 🏆🌟 #PaulistãoCasasBahia #Premiação ,https://www.tiktok.com/@paulistao/video/7615633795366079752,2026/03/10 14:28:42,3594,271,8,1,9
"SE CHOREI OU SE SORRI, O IMPORTANTE É QUE AS EMOÇÕES DO PAULISTÃO CASAS BAHIA EU VIVI! 🌟🥰 #PaulistãoCasasBahia #Premiação ",https://www.tiktok.com/@paulistao/video/7615461656067362066,2026/03/10 03:20:45,1311,100,2,0,1
PRIMEIRA FASE DE MUITAS EMOÇÕES! 🔥 Grandes histórias estão sendo escritas nesse #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7615355333476650252,2026/03/09 21:00:24,1614,21,2,0,0
